name,username,description,location,followers,numberstatuses,time,tweets,Unnamed: 8,Sentiment
Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2121,4992,1/27/2016 18:49,"""The caliphate eyes the Holy Land"" : Economic times.https://t.co/ddhQvSQ7vV via @TheEconomist",,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 19:30,#Reuters: #Washington 'advices again' #Syria|n opposition to 'seize the historic opportunity' to attend #Geneva talks without preconditions,,Neutral
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 19:50,RT @Zeropoint164: It has taken nearly 5 years for people to realise that those hypocrites have never wanted Assad to go!! https://t.co/xqNb…,,Positive
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 19:50,RT @RamiAlLolah: #Syria|n opposition and #Assad's regime in the first day of #Geneva talks.. https://t.co/qqKTtLo0R2,,Positive
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 19:55,RT @RamiAlLolah: #Reuters: #Washington 'advices again' #Syria|n opposition to 'seize the historic opportunity' to attend #Geneva talks with…,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 19:56,#Hamas al-Qassam Brigades says it lost contact with a group of its fighters after a tunnel collapsed in #Gaza #Palestine #Israel,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 20:06,#BreakingNews #ISIS opens heavy artillery fire &amp; launched huge attack now on #Assad forces inside Furat al-Sham hotel west #DeirEzzor #Syria,,Positive
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 20:09,”There are two types of people with a strong desire and the strong desire of each one of them will not end. The one who has a strong desire,,Positive
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 20:09,"@maisaraghereeb in pursuit of knowledge, his desire will not end. And the one who has a strong desire in pursuit of the worldly things,",,Positive
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 20:10,"@maisaraghereeb affairs etc, his desire will not end.” 
Ibn Abbas (رضي الله عنه)",,Neutral
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 20:11,"We try to avoid Death with medicines, But we don't try to avoid Hell-fire with good deeds by obeying Allah Azza'wajal &amp; His Messenger.",,Positive
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 20:11,"@maisaraghereeb The truth is we can avoid Hell-fire if we try, But we can't avoid the Death.",,Neutral
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/27/2016 20:13,RT @RamiAlLolah: #BreakingNews #ISIS opens heavy artillery fire &amp; launched huge attack now on #Assad forces inside Furat al-Sham hotel west…,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 20:38,Is it a joke? #Iraq|i militant offers #USA-made 155mm howitzer &amp; Abrams tanks parts for sale at a 'reasonable price' https://t.co/ao97CfADIa,,Positive
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/27/2016 21:09,RT @RamiAlLolah: Also today #USA official said: From now on military aid will be provided to those #Syria|n rebels fight #ISIS only! https:…,,Negative
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/27/2016 21:10,RT @RamiAlLolah: Is it a joke? #Iraq|i militant offers #USA-made 155mm howitzer &amp; Abrams tanks parts for sale at a 'reasonable price' https…,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 21:18,#ISIS is advancing into #Arsal #Lebanon..,,Neutral
War Reporter,warreporter2,"Reporting, analysing and discussing conflicts and terrorist movements, with a focus primarily on MENA","München, Deutschland",139,656,1/27/2016 21:28,RT @DidyouknowVS: Did you know? The #Prophet #Muhammad PBUH said an Army from my #Ummah will liberate #Jerusalem - could it be #Hamas? http…,,Neutral
War Reporter,warreporter2,"Reporting, analysing and discussing conflicts and terrorist movements, with a focus primarily on MENA","München, Deutschland",139,656,1/27/2016 21:29,@RamiAlLolah Proof?,,Neutral
War Reporter,warreporter2,"Reporting, analysing and discussing conflicts and terrorist movements, with a focus primarily on MENA","München, Deutschland",139,656,1/27/2016 21:31,@RamiAlLolah Where is your proof this is a  lie,,Neutral
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/27/2016 21:34,"RT @bintraveller: The Madhhab of 'Isa Ibn Maryam
By Yahya al-Bahrumi, may Allāh preserve &amp; protect him

https://t.co/eOXWpGYKUG",,Neutral
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/27/2016 21:34,RT @AbuNaseeha_03: #Israel Defence Forces are specifically training for Islamic State attacks. https://t.co/xgqxN5AnLc,,Neutral
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/27/2016 21:38,RT @maaj19: سَمِعْنَا وَ أطَعْنَا https://t.co/Wl444GJegv,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 21:38,#BreakingNews #Russia|n jets strike a funeral in #DeirEzzor while people are burying victims of yesterday's Russian strikes.. #Syria,,Neutral
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/27/2016 21:41,RT @sparksofirhabi4: Don't be the one who abandons the Qur'an. Do you want  the Prophet ﷺ to be a witness against you on Judgement day? htt…,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 22:01,#BreakingNews #Egypt|ian air forces F-16 jet reportedly crashed near #Ismailia for unknown reasons. Both pilots reportedly killed.,,Negative
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/27/2016 22:07,#BreakingNews First #video footage of the crashed #Egypt|ian F-16 jet on the runway of airbase near #Ismailia https://t.co/ZUfw6UqqHg,,Positive
Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,193,103,1/27/2016 22:28,RT @sparksofirhabi4: When the believers die they are all silent but when a Kafir gets injured they all begin to bark https://t.co/rAR9OQjCDj,,Neutral
Abu khalid,darulhijrateyni,,,248,44,1/28/2016 2:42,RT @RamiAlLolah: #BreakingNews #Egypt|ian air forces F-16 jet reportedly crashed near #Ismailia for unknown reasons. Both pilots reportedly…,,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 4:17,"#AmaqNews
Religious course for 1200 functionaries of Public Services in Sirte. Details: https://t.co/93oZ7FwRaq https://t.co/3e7iZIV9MD",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 4:23,"#WilayatNinawa
Activity of Diwan of Dawah &amp; Masajid in the city of Mosul. 📷 https://t.co/pmSXFKrgSO https://t.co/pLtnDdG2vO",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 4:28,"#WilayatTarabulus 
☔ Rain in the city of Sirte. 
📷 https://t.co/qLHUahcNVk
📷 https://t.co/7HXx71kN5o https://t.co/lPsvsfTeGx",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 4:33,"#WilayatAlAnbar
""Two eyes shall not be touched by the Fire"". 📷 https://t.co/ZZY75IRraf https://t.co/TwMqWZaCUo",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 4:40,"#MaktabatAlHimmah #Billboard
""A Day’s Ribat in the Cause of Allah"". 📷 https://t.co/SuMO6HTFjv https://t.co/gxl1q73yw0",,Neutral
abdlrhmn,abdlrhmn15,Do And Die only for ISLAM,,24,144,1/28/2016 4:45,"RT @Alhamdhulillaah: When Allah ﷻ blesses you financially, don't raise your standard of living, raise your standard of giving",,Neutral
Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,1/28/2016 4:52,"RT @Raqqa_sl1: #Syria Dr.Abdulrahman Obaid got killed today ""Burned"" by Russian Airstrikes on #Anadan in #Aleppo Countryside https://t.co/h…",,Negative
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 5:44,"#WilayatHims 
📰 Distributing An Naba' newsletter to citizen in the city of Sukhnah. 📷 https://t.co/qCeGk1nfE5 https://t.co/UeCuWsKgRI",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 5:52,"#MaktabatAlHimmah #Billboard
""Whoever Takes Care of a Fighter’s Family Has Participated in the Battle"". https://t.co/JbHbErqph8",,Neutral
Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2121,4992,1/28/2016 6:01,"RT @freeOurSisters1: I was #radicalised after hearing story of sister Fatima in #AbuGhraib prison 💔

#WeWillNeverForget #NeverForgive https…",,Neutral
Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2121,4992,1/28/2016 6:04,Islamic State kills dozens of US backed extremist Shiite militants near Ramadi @AJENews  https://t.co/AGLlOqXhD9,,Positive
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:05,"#WilayatArRaqqah
📷| Aspects of the work of the oversight and inspection office in the city of Tabqah. https://t.co/FGQOvuo6Eg",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:09,"#MaktabatAlHimmah #Billboard
""Establishing the Religion with a Guiding Book and a Helping Sword"" https://t.co/7d55e9uHg0",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:23,"#WilayatNorthBaghdad
📷 | The bombing of the barracks of Safavid army at Siyatak area and complex of Aljiku. https://t.co/FBF0NRjWZP",,Negative
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:26,"#WilayatSalahuddin
📷 | Pounding gatherings of Rafidi military with cannon in northern city of Tikrit. https://t.co/uMQjO9MYKV",,Negative
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:34,"#WilayatTarabulus
🐔 A chicken shops in Sirte. https://t.co/llhMKImU6f",,Negative
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:39,"#MaktabAlHimmah
[PDF] Wajib Salah Jama'ah ( Arabic ). 📌 https://t.co/hWEx4vhJ37 https://t.co/8vqhIw2hOt",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:45,"#WilayatDijlah
Competition in Darul al-Islam to memorize Al-Quran Al-Karim. 📷 https://t.co/Fh6HvRVna8 https://t.co/CAHQetOfZe",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:48,"#WilayatAlFallujah
📷 | Attack of the soldiers of Khilafah on the Safavid army barracks in Saqlāwiyyah. https://t.co/gbhsybs9pv",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 6:52,"#WilayatKarkuk
🚧🚜 Paving streets in the town of Al-Hawija. 📷 https://t.co/kuVRhbrMdv https://t.co/uZVW6umiFM",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 7:06,"#AmaqNewsAgency #InfoGraphic 
📷 | 3.5 Million dollars distributed by the Diwan of Zakah in Syria within a month. https://t.co/v9jOG1Ejay",,Neutral
s.o.dawlah,1Dawlah_III,,,632,333,1/28/2016 7:11,"📡® The Media Office Of Ajnad Presents:
■| Tilawah li Surat Al-An'Am
📌 https://t.co/nUabbklD5h https://t.co/swFB8gNTNs",,Neutral
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 8:01,#سامراء tough clashes still ongoing around. #Iraq helis are active in Sharif Abbas area west f the city. Reports f reinforcements for army.,,Negative
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 8:16,"RT @IttaqillahYaAbd: Whoever recites this with conviction in the morning &amp; dies during the day shall enter Paradise.
[Al Bukhari 7/150] htt…",,Neutral
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 8:18,"RT @apb_is: Aamaq Agency:
Aftermath video of #US-led coalition airstrike on Hawijah, #IS..
Jan 26, 2016
https://t.co/gWPiWUmSvD https://t.c…",,Neutral
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 8:22,"RT @saflaher: The Prophet (ﷺ) said, “When night falls (or when it is evening), stop your children from going out, for the devils spread out…",,Neutral
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 8:28,Hackers cripple Israel's electricity grid with cyber attack https://t.co/7aOqtAIAmT via https://t.co/DhmW19ooYA,,Neutral
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 9:19,"Breaking: Tens f #Egypt army soldiers killed and wounded in latest #ISIS assaults in AlArish area f #Sinai , infamous figure Abd Nabi klld",,Negative
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 9:20,@ismailmahsud #Sinai #العریش https://t.co/upqgMSW5m4,,Neutral
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 11:03,@ismailmahsud #Samrra #Iraq #ISIS #سامراء #ISF https://t.co/lO4aTRg2WS,,Neutral
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 12:30,RT @abotalut4: More Women then ever travels with their children to live in #IS Caliphate after they are convinced. #Pakistan #India https:/…,,Positive
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 12:36,"RT @Nidalgazaui: HUGE
#ISIS makes huge gains near #Arsal #Lebanon. https://t.co/SSTmO74K1K",,Positive
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 12:39,RT @vicenews: An Australian teen 'planned to paint Islamic State symbol on an explosive Kangaroo' https://t.co/T8WL84Icp4 https://t.co/jhmr…,,Neutral
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 12:43,And the numbers will only increase bithnilah  https://t.co/FOPhOBazXN,,Neutral
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 12:44,"RT @AJENews: Suicide car bombs, roadside attacks, and snipers kill more than 30 Iraqi forces near Ramadi https://t.co/XTP7SK6TgK https://t.…",,Positive
الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/28/2016 12:50,"RT @sandukankanack: Your #grave : fill it with many good deeds before it's to late ...before you go back to your creator #Allah ....
https:…",,Positive
Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2121,4992,1/28/2016 13:42,Prime Minister Abe says Japan will not participate in military action against The Islamic State.https://t.co/wv27pcVmRe via @TIMEWorld,,Neutral
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 13:48,"@ismailmahsud 50 of the #Syria army troops killed in #ISIS night invasion , several vehicles and infrastructure destruction reported.",,Negative
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 14:01,WTF.. https://t.co/RqeTZ5ISq8,,Negative
Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,193,103,1/28/2016 14:09,RT @abdulmatin_XIII: Back after suspension. https://t.co/NeGNsJ6KEi,,Neutral
Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,1/28/2016 14:13,@Raqqa_SL you can see the pictures of it on telegram.,,Neutral
Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,1/28/2016 14:14,"RT @LifeInSyria: #Syria Weather:

Water's Frozen, Diesel frozen,Im nearly frozen

But strangely,Here My friend's cap also frozen lol https:…",,Positive
Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,1/28/2016 14:14,"RT @RomainCaillet: #Libye : pour la 1e fois à #Benghazi, l'#EI ampute la main d'un homme accusé de vol. https://t.co/orHptFIcTY",,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 14:28,#PYD #YPG terror group head Salih Muslim wondering why no invitation to #Geneva was sent to him #Syria #TwitterKurds https://t.co/rnaIV7cnYx,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 14:40,#ISIS claims responsibility of the suicide attack near the presidential palace in #Aden #Yemen https://t.co/fHbIkSUBFz,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 14:48,VBIED attack near presidential palace in #Aden was carried by #ISIS Abu Hanifa al-Hollandi from #Netherlands #Yemen https://t.co/N5XgIJ60lE,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 15:02,Atrocities of #Iraq|i Shiite militias in #Diyala against Sunnis continue. Burning houses &amp; mosques. No condemnation https://t.co/iOOnL3s293,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 15:07,Funny how #USA allows #Houthis to shoot down #Saudi aircarfts in #Yemen using SAMs but denies Saudi to supply #Syria|ns rebels with MANPADS!,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 15:13,2nd Incidence! #BreakingNews #Houthis shot down a #Saudi-led coalition aircraft using a #Russia|n surface-to-air missile SAM over #Sadah..,,Negative
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 16:21,#Fallujah AlKarama massive clashes. Mass Casualties. Expected spoils f war. #Iraq,,Negative
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 16:24,"#kweries west:
T62 #Syria army tank ended up with its complete destruction via Kornet ATGM. #ISIS https://t.co/os8WcWviaa",,Positive
General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/28/2016 16:45,"One f #YPG militants during VICE news interview at #Sinjar telling ""We can fight for americans anywhere they want us if they give us 💰 &amp; 🔫s""",,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 16:46,#BreakingNews #ISIS opens fire on #Turkey army troops near #Syria|n borders. Causalities still unknown,,Neutral
abdlrhmn,abdlrhmn15,Do And Die only for ISLAM,,24,144,1/28/2016 16:49,"RT @Alhamdhulillaah: Allah is greater than your trials, storms, depression, doubts, worries, fears, addictions. He is greater than it all.",,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 17:11,This now confirmed my early news #Turkey army sent additional troops to #Bashiqa camp near #Mosul #Iraq https://t.co/7pQ22tQ0At,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 18:36,Guess who is besieging #Madaya according to despicable #USA #CNN: It's #ISIS not #Hezbollah #Syria via @MediaOmar_sy https://t.co/BYwqbdZS8I,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 18:58,"Scandirabia via @apb_is
#Saudi https://t.co/55aHqTGWA5",,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 19:17,#Russia #Lavrov and #USA #Kerry in the first moments of #Geneva talks tomorrow.. #Syria https://t.co/TFhDyU1c5Z,,Positive
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/28/2016 19:20,LOL https://t.co/fHq5RblbXX,,Positive
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/28/2016 19:21,"RT @RamiAlLolah: Scandirabia via @apb_is
#Saudi https://t.co/55aHqTGWA5",,Neutral
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:23,@Serdariqritiya pas sur les dernières années en tout cas.,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 19:27,"#Syria|n kids responding to #Geneva 2, 3, 4, ... forever via @akaomar163 #Syria #Russia #USA https://t.co/tsZsYNmUs5",,Neutral
Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,193,103,1/28/2016 19:28,"RT @BeatmetoAllah: Please keep Habibah @WindsofParadise in your Ad'iyah along with her family. 

BarakAllāhu Feekum",,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/28/2016 19:28,200 civilians killed by #Russia|n war criminals in #DeirEzzor in 72 hours only (including 27 child; 40 women) #Syria https://t.co/INsQHD9qbx,,Negative
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:31,"I dont remember hearing about Islamic state group soldiers protesting against low wages:
https://t.co/vv2oUb8XwI",,Neutral
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:36,"RT @wayf44rer_: Coalition strikes today near

Palmyra 1
Raqqa 2
Marea 2

Habbaniyah 1
Sultan Abdullah 1
Sinjar 2
al-Baghdadi 3
Ramadi 8",,Positive
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:36,"RT @wayf44rer_: For the 2nd time, US-led coalition aids regime with airstrikes near Palmyra",,Positive
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:37,I think the Islamic state group army is the only army that can stop paying it soldiers for months without any major consequences.,,Positive
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:39,"The US led coalition was able to recapture #Beiji refinery.
No the US led coalition was able to recapture its ruins:
https://t.co/9NHmJ7XKZ7",,Positive
Abu_Azzam25,Abu_Azzzam25,,,35,118,1/28/2016 19:40,RT @ihgrewardsclub: Get ahead and earn towards free travel with IHG® Rewards Club. Get going. https://t.co/n0N6usSN4d https://t.co/EfNGdWnZ…,,Positive
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:40,@Bringerpeace why are peshmerga protesting then? See my timeline,,Neutral
Marwan Qassami,QassamiMarwan,"Humanitarian, social entrepreneur, Independent media activist. Father of two lovely girls. Nature lover. With a focus on the Middle East, and North Africa.","Antas, Bahia",1593,908,1/28/2016 19:47,@lukesmithnews https://t.co/ZiYbYOWRq1,,Neutral
Maisara al-Ghereeb,maisaraghereeb,"Jihad is not terrorism, it's written in the Qur'an.",EU,197,1561,1/28/2016 19:55,RT @RamiAlLolah: Atrocities of #Iraq|i Shiite militias in #Diyala against Sunnis continue. Burning houses &amp; mosques. No condemnation https:…,,Neutral
